a,b,c,w,r1,r2,V0,dcj,pcj,vcj,edet,e1,e2,e3,e4,e5,e6,e7,t0.1,t0.15,t0.25,t0.35,t0.5,t0.75,t1,t1.5,t2,t2.5,t3.5,t4.5
2860.0432,204.8531,2.813771,0.514713,7.677919,2.960823,0.544662,8.812809,36.557112,0.404980,5.757007,0.734451,3.571898,4.060283,4.298047,4.456578,4.573076,4.663383,0.715204,0.720239,1.019994,1.198626,1.405653,1.697955,1.915919,2.195407,2.355591,2.472942,2.608639,2.680611
903.197,149.5553,2.783726,0.63405,5.615175,2.790718,0.544662,8.888062,39.934323,0.394727,5.298471,0.796597,3.646496,4.100171,4.305184,4.436563,4.530678,4.602173,0.758642,0.763266,1.070396,1.262987,1.473623,1.771707,1.986293,2.250637,2.401335,2.512891,2.635385,2.697620
567.9519,55.6392,2.68897,0.646858,4.39208,2.358335,0.544662,8.696718,40.455371,0.386035,5.167666,0.816612,3.595898,4.044227,4.243094,4.368158,4.457179,4.524614,0.759458,0.764301,1.077702,1.264161,1.480926,1.777219,1.987279,2.241747,2.387372,2.495639,2.615821,2.677621
966.8018,91.2128,2.890263,0.633176,5.449841,2.44148,0.544662,8.791139,38.870683,0.395410,5.450364,0.777995,3.691445,4.196895,4.415650,4.552898,4.650828,4.725186,0.740645,0.745535,1.052663,1.236936,1.449347,1.747288,1.965569,2.242200,2.402870,2.522382,2.657542,2.725648
1984.1546,155.9062,2.039631,0.434652,6.952301,2.630297,0.544662,8.801892,37.264263,0.401953,5.810877,0.780065,3.752101,4.213339,4.410902,4.541035,4.637835,4.713860,0.736919,0.742008,1.050859,1.235702,1.451414,1.751724,1.975407,2.260922,2.422819,2.540257,2.667381,2.729052
790.523,37.8893,1.425806,0.20721,4.617615,1.86343,0.544662,8.864868,38.902027,0.397852,7.180532,0.793695,3.658501,4.154309,4.362060,4.494543,4.594928,4.676337,0.763369,0.768358,1.076908,1.267495,1.476832,1.767585,1.978019,2.241698,2.397707,2.515289,2.647165,2.712316
571.7013,130.6533,2.927167,0.635677,4.875682,2.825513,0.544662,8.735015,40.501436,0.387207,5.300839,0.812547,3.594337,4.048058,4.261512,4.399210,4.497894,4.572844,0.758889,0.763709,1.076470,1.263452,1.479230,1.776402,1.987269,2.242517,2.387847,2.495871,2.616751,2.680813
1273.0732,116.0691,2.266224,0.48371,5.923015,2.536374,0.544662,8.831400,37.607944,0.401562,5.593569,0.755511,3.611695,4.081326,4.287555,4.421981,4.520944,4.598020,0.733579,0.738518,1.040541,1.224482,1.432492,1.724529,1.940181,2.214955,2.373979,2.491510,2.622254,2.687167
771.4146,33.4574,2.225124,0.611326,4.647262,1.779074,0.544662,8.844218,39.830837,0.393652,5.385969,0.807701,3.788101,4.323810,4.528173,4.643409,4.722746,4.782567,0.763133,0.767997,1.079496,1.270439,1.485312,1.783899,2.000869,2.275185,2.437925,2.560665,2.699156,2.765555
587.1915,84.9162,2.403132,0.496862,4.586912,2.508492,0.544662,8.766363,40.666730,0.387695,5.682679,0.837609,3.686505,4.146486,4.358966,4.498544,4.601153,4.680900,0.775385,0.780246,1.097195,1.289575,1.508873,1.807074,2.018687,2.274890,2.421964,2.530879,2.651017,2.713659
712.3468,16.5085,3.098062,0.601173,4.410847,1.681713,0.544662,8.809151,39.792056,0.392578,5.643381,0.773475,3.595005,4.158730,4.417209,4.575554,4.687255,4.772040,0.746097,0.750911,1.055680,1.240193,1.448255,1.739703,1.949422,2.212503,2.369739,2.490507,2.636369,2.714857
980.4921,33.6772,1.914491,0.477794,4.945652,1.797984,0.544662,8.820578,37.184563,0.402832,5.367269,0.726884,3.514781,4.029731,4.234263,4.354474,4.439922,4.505929,0.724942,0.730035,1.027156,1.205827,1.408100,1.690174,1.898421,2.167562,2.329808,2.452799,2.596388,2.666791
4890.0516,231.6598,2.885717,0.557588,8.702885,3.037162,0.544662,8.789040,36.282408,0.405273,5.602275,0.739712,3.591453,4.070016,4.300789,4.453237,4.564316,4.649805,0.712555,0.717746,1.020714,1.197178,1.407364,1.701955,1.922175,2.204163,2.364020,2.480107,2.613814,2.684312
4012.7824,292.8438,3.295885,0.630797,8.946488,3.266063,0.544662,8.790294,37.894478,0.399219,5.510258,0.769221,3.601258,4.084421,4.323206,4.479153,4.591176,4.676338,0.729218,0.734226,1.041558,1.222196,1.434698,1.732597,1.950978,2.223723,2.377008,2.489888,2.620598,2.691655
4620.6117,280.752,3.529294,0.631657,9.216149,3.22569,0.544662,8.764939,38.116959,0.397461,5.738978,0.785271,3.699953,4.215610,4.471097,4.637880,4.757662,4.848709,0.732431,0.737394,1.048067,1.230041,1.446487,1.749918,1.972957,2.252632,2.410011,2.525765,2.661381,2.735890
733.2805,26.6143,2.25259,0.498813,4.462393,1.798917,0.544662,8.871233,39.848206,0.394434,5.620996,0.795550,3.647775,4.162419,4.383108,4.517909,4.614549,4.689163,0.763928,0.768667,1.075657,1.267962,1.477755,1.769888,1.979828,2.241346,2.396352,2.514024,2.649068,2.717731
2077.4169,148.5467,2.959601,0.592818,6.940633,2.708863,0.544662,8.805392,37.069798,0.402832,5.612330,0.745825,3.676701,4.185774,4.416305,4.564977,4.672308,4.754404,0.719051,0.724015,1.025766,1.205867,1.415280,1.712237,1.934312,2.221420,2.387398,2.508803,2.648182,2.719523
4227.1183,229.2123,2.85654,0.61674,8.458099,3.023374,0.544662,8.824443,36.747920,0.404687,5.333691,0.744892,3.590840,4.047774,4.260581,4.398743,4.498187,4.573961,0.718035,0.723112,1.026006,1.204996,1.414468,1.709817,1.929609,2.209243,2.366879,2.481283,2.610366,2.676650
5899.9574,195.5492,2.644629,0.600624,8.699616,2.870608,0.544662,8.801264,35.395991,0.409082,5.281240,0.719039,3.580546,4.034784,4.237874,4.369059,4.463692,4.535988,0.700627,0.705892,1.005516,1.179190,1.387261,1.680311,1.901901,2.189873,2.353683,2.470860,2.603453,2.669374
760.7912,28.2695,2.230132,0.572607,4.577221,1.847947,0.544662,8.746877,38.241992,0.396387,5.117205,0.752143,3.474425,3.953684,4.152984,4.272350,4.356705,4.421052,0.734034,0.739090,1.041053,1.220342,1.426744,1.710553,1.916275,2.174825,2.327646,2.443481,2.576927,2.643895
3924.8107,216.6353,2.982826,0.536854,8.24027,3.00321,0.544662,8.801698,36.308142,0.405664,5.778056,0.733596,3.595392,4.095399,4.340077,4.502622,4.621557,4.713412,0.710923,0.716125,1.017874,1.193651,1.402534,1.696052,1.915812,2.198743,2.360800,2.479042,2.617232,2.691090
1510.6167,206.4227,2.991036,0.611244,6.865664,3.003822,0.544662,8.761622,37.940599,0.398047,5.407536,0.760938,3.570592,4.041222,4.265146,4.410989,4.516092,4.596252,0.728029,0.732984,1.037341,1.217724,1.428086,1.722602,1.938505,2.209598,2.363696,2.477446,2.606870,2.675198
626.2844,66.5186,2.548992,0.634645,4.560423,2.388725,0.544662,8.796366,40.673200,0.388770,5.181507,0.820172,3.636637,4.080372,4.272882,4.393697,4.479857,4.545257,0.768136,0.772872,1.085444,1.277080,1.492235,1.789356,2.000303,2.256315,2.403076,2.511930,2.630937,2.690665
963.6848,91.008,2.886029,0.614369,5.385674,2.484846,0.544662,8.819069,38.760333,0.396777,5.433530,0.765956,3.621635,4.119198,4.340848,4.481590,4.582530,4.659431,0.738526,0.743346,1.046967,1.231515,1.440223,1.734495,1.949505,2.221286,2.379521,2.497690,2.632261,2.701002
2622.599,239.9899,2.523678,0.573157,7.944419,3.012983,0.544662,8.831068,38.135240,0.399609,5.383603,0.789557,3.666856,4.100774,4.299891,4.430207,4.524817,4.597438,0.743754,0.748686,1.058238,1.245344,1.460049,1.760202,1.980125,2.253476,2.405468,2.515982,2.635914,2.696630
735.8352,32.3335,1.80459,0.359416,4.531594,1.849202,0.544662,8.766265,38.574225,0.395703,5.966903,0.781631,3.589190,4.087115,4.299494,4.432472,4.530515,4.608046,0.751076,0.756107,1.063102,1.248440,1.458948,1.746998,1.955617,2.217181,2.371933,2.489005,2.622749,2.690350
607.2233,141.2177,2.712705,0.573288,5.008133,2.840553,0.544662,8.748597,40.087531,0.389258,5.408052,0.808275,3.580645,4.029772,4.243603,4.383690,4.485369,4.563411,0.759083,0.764024,1.076894,1.263268,1.478806,1.773554,1.983362,2.238010,2.383262,2.491140,2.611470,2.675294
692.4525,101.0276,1.946788,0.459441,4.938573,2.467326,0.544662,8.824979,40.325265,0.391016,5.587061,0.840550,3.744267,4.180249,4.365218,4.485220,4.573838,4.643123,0.779892,0.784764,1.102157,1.297612,1.517235,1.817214,2.031773,2.293216,2.442445,2.551753,2.667491,2.723904
634.5918,60.0893,1.53953,0.5446,4.563589,2.078222,0.544662,8.796759,40.804876,0.388184,5.169150,0.868972,3.858658,4.291751,4.441590,4.527784,4.588784,4.635565,0.791380,0.796292,1.119566,1.317512,1.542604,1.847193,2.064900,2.330370,2.482486,2.593127,2.706585,2.756728
544.285,64.9227,2.718403,0.583639,4.354087,2.409796,0.544662,8.791903,41.904903,0.383887,5.591933,0.861684,3.769472,4.245078,4.461412,4.600216,4.700393,4.777107,0.786871,0.791642,1.112969,1.308646,1.531162,1.835112,2.049088,2.306139,2.453662,2.562926,2.683784,2.746824
755.4301,15.1492,3.00165,0.544412,4.477406,1.567628,0.544662,8.812053,39.241515,0.394727,5.908030,0.763161,3.608174,4.208925,4.486216,4.655603,4.775393,4.866874,0.741764,0.746614,1.049486,1.233118,1.439897,1.729578,1.939630,2.206589,2.368389,2.493301,2.647140,2.730715
1010.4751,29.8337,1.968677,0.428021,4.984913,1.697291,0.544662,8.779731,36.660940,0.403516,5.732165,0.718083,3.543718,4.107910,4.337366,4.472243,4.568290,4.642876,0.716828,0.721995,1.018048,1.193860,1.396223,1.677951,1.887652,2.162586,2.330802,2.458778,2.612711,2.690099
4920.9055,196.9699,3.049928,0.548854,8.459873,2.916126,0.544662,8.797498,35.802444,0.407422,5.811408,0.725793,3.634653,4.149456,4.396872,4.560189,4.679350,4.771190,0.703951,0.709192,1.010155,1.184439,1.393607,1.688445,1.911187,2.201532,2.368864,2.489918,2.632447,2.707856
4836.547,278.3063,2.99417,0.648088,9.181561,3.194251,0.544662,8.749046,37.281848,0.400195,5.256217,0.764828,3.570712,4.018271,4.231419,4.369514,4.468339,4.543247,0.723524,0.728561,1.034994,1.214177,1.426918,1.723785,1.942223,2.215239,2.367144,2.477853,2.602775,2.668447
2707.3234,225.5135,3.452075,0.608121,7.78918,3.085258,0.544662,8.819216,37.505374,0.401562,5.738788,0.748425,3.627139,4.149836,4.407878,4.576906,4.698851,4.791907,0.721077,0.726054,1.029170,1.208708,1.418062,1.714885,1.934879,2.215457,2.376510,2.495280,2.635705,2.712183
1027.2592,34.5994,1.954617,0.540321,5.019664,1.815774,0.544662,8.822551,36.932458,0.403906,5.111031,0.715597,3.476566,3.978016,4.172152,4.284059,4.362522,4.422486,0.718745,0.723802,1.018248,1.195604,1.395759,1.676210,1.883623,2.152291,2.314186,2.436629,2.579186,2.648175
1189.0409,137.4055,2.948779,0.620757,5.995129,2.729999,0.544662,8.822788,38.354041,0.398437,5.403629,0.759340,3.603751,4.087831,4.308887,4.450894,4.552871,4.630508,0.733420,0.738269,1.041167,1.224525,1.432899,1.727373,1.943321,2.216296,2.373666,2.490390,2.622824,2.691011
5811.2488,154.5051,2.270364,0.585162,8.363723,2.662051,0.544662,8.788411,34.176530,0.413379,5.094296,0.686145,3.531614,3.972444,4.154593,4.270228,4.353662,4.417548,0.682961,0.688493,0.983559,1.150656,1.355463,1.643062,1.863506,2.156027,2.325237,2.445006,2.580325,2.644140
5245.8223,192.7664,2.822021,0.64016,8.393958,2.889466,0.544662,8.886607,35.751387,0.410352,5.207596,0.709040,3.554621,4.012942,4.218732,4.350645,4.445064,4.516719,0.702614,0.707692,1.003582,1.179936,1.383524,1.675122,1.895117,2.180993,2.344622,2.462268,2.596067,2.662774
820.8122,31.359,2.412154,0.498311,4.722567,1.842644,0.544662,8.775244,38.301185,0.397070,5.705620,0.759056,3.599080,4.143690,4.378432,4.522397,4.625855,4.705804,0.737079,0.742115,1.045615,1.226926,1.435198,1.723437,1.934269,2.203503,2.364854,2.487636,2.632488,2.706925
4483.5148,107.4576,2.356604,0.391122,7.616801,2.429419,0.544662,8.796195,33.195125,0.417383,6.208757,0.647101,3.519312,4.056843,4.299113,4.459915,4.580390,4.675676,0.665520,0.671274,0.959649,1.120233,1.319364,1.599737,1.817807,2.116404,2.297892,2.427752,2.585749,2.665861
1602.0607,208.9258,2.942151,0.609543,7.013185,2.975753,0.544662,8.786391,38.379130,0.397168,5.471235,0.779678,3.648590,4.120418,4.341685,4.485543,4.589230,4.668330,0.737661,0.742636,1.051191,1.234403,1.448216,1.746852,1.965539,2.239219,2.393979,2.507831,2.635758,2.702618
648.8668,70.2442,2.517733,0.47492,4.582822,2.444253,0.544662,8.834285,40.505950,0.390723,5.853775,0.819196,3.650255,4.129810,4.358076,4.509196,4.620786,4.707833,0.771940,0.776736,1.089277,1.282107,1.496616,1.791882,2.001889,2.257904,2.406305,2.517397,2.642568,2.709031
1072.0438,110.7375,2.401652,0.523772,5.72973,2.492258,0.544662,8.779257,38.333649,0.397070,5.615031,0.784644,3.711252,4.196600,4.405659,4.539973,4.637964,4.713758,0.743221,0.748205,1.056867,1.242032,1.456441,1.754210,1.973234,2.250821,2.410905,2.529131,2.660024,2.725031
2417.5265,281.2342,2.486003,0.48868,8.410466,3.120728,0.544662,8.757268,38.997263,0.393848,5.802738,0.831276,3.732482,4.178783,4.395242,4.540810,4.648388,4.732151,0.759944,0.765040,1.084244,1.272417,1.495398,1.799226,2.019101,2.287225,2.435382,2.543291,2.661256,2.723958
845.6952,23.6654,1.692217,0.391557,4.657039,1.576287,0.544662,8.791047,37.671721,0.400098,5.734295,0.750740,3.581474,4.130977,4.351477,4.477772,4.566584,4.635450,0.736165,0.741233,1.042361,1.223986,1.429546,1.714118,1.923009,2.191581,2.354368,2.478854,2.626215,2.700001
1226.8858,161.212,2.74096,0.605143,6.23527,2.773564,0.544662,8.844023,38.970721,0.396875,5.443641,0.789959,3.697975,4.166982,4.376958,4.512085,4.609422,4.683723,0.748401,0.753274,1.062368,1.250102,1.463682,1.763434,1.982358,2.256277,2.412135,2.526911,2.653476,2.717468
562.2547,106.3119,2.018498,0.433536,4.71304,2.485874,0.544662,8.808247,41.793759,0.384863,5.955072,0.896631,3.910704,4.366583,4.563630,4.692857,4.788863,4.864260,0.804145,0.809042,1.137631,1.338596,1.568030,1.876411,2.094579,2.356398,2.505558,2.613690,2.727796,2.784764
958.4436,95.7177,2.327969,0.607942,5.445363,2.44969,0.544662,8.740077,37.983569,0.397168,5.100205,0.763714,3.571380,4.017011,4.201130,4.316116,4.398464,4.461247,0.732792,0.737833,1.042650,1.223091,1.433683,1.725016,1.938420,2.207596,2.362656,2.477327,2.603260,2.664221
516.9352,90.2031,3.443619,0.624634,4.44014,2.745597,0.544662,8.776569,42.013006,0.382812,5.738756,0.839149,3.708635,4.222129,4.475317,4.639943,4.758234,4.848245,0.773732,0.778387,1.095374,1.287577,1.506383,1.810582,2.024447,2.282034,2.430140,2.541552,2.670820,2.742515
909.9542,19.0802,2.876927,0.608434,4.748861,1.543491,0.544662,8.909233,38.936692,0.399121,5.666471,0.748728,3.662135,4.280842,4.544474,4.696166,4.800088,4.878099,0.739087,0.743794,1.042311,1.228636,1.431568,1.722025,1.935037,2.210776,2.379929,2.509916,2.669056,2.751736
896.7419,35.7984,2.117937,0.375532,4.853571,1.814859,0.544662,8.834678,38.331712,0.399023,6.377859,0.771382,3.718968,4.298021,4.545143,4.698182,4.810285,4.898610,0.745666,0.750646,1.055582,1.241528,1.451102,1.742975,1.957897,2.235109,2.402493,2.529743,2.679592,2.755913
5418.7298,236.7405,3.316068,0.592496,8.846181,3.079984,0.544662,8.843933,36.771683,0.405176,5.764909,0.744422,3.654820,4.170935,4.423975,4.590198,4.710489,4.802527,0.716627,0.721645,1.024474,1.204089,1.413818,1.711886,1.934689,2.220770,2.384089,2.503093,2.643179,2.718585
5892.1435,225.9078,2.805816,0.628989,9.088098,2.979278,0.544662,8.752627,36.416062,0.403613,5.326175,0.757378,3.648386,4.103335,4.309992,4.443287,4.538957,4.611702,0.715982,0.721155,1.027774,1.205320,1.419657,1.718780,1.942346,2.227448,2.386848,2.501405,2.629678,2.694705
3485.6206,246.2908,3.582259,0.644721,8.379713,3.163445,0.544662,8.766287,37.240235,0.400879,5.617845,0.746686,3.606358,4.124242,4.379621,4.545649,4.664562,4.754747,0.714874,0.719828,1.022569,1.200121,1.410026,1.707216,1.927596,2.208338,2.368658,2.486494,2.626464,2.702924
931.4999,31.3382,1.981538,0.482553,4.863009,1.718093,0.544662,8.849577,38.035844,0.400586,5.579896,0.754782,3.653153,4.206199,4.423935,4.549336,4.637490,4.705296,0.739348,0.744300,1.045674,1.230203,1.436403,1.725109,1.937892,2.212870,2.379137,2.505417,2.652960,2.725301
1062.934,122.8505,3.156339,0.658702,5.731901,2.693832,0.544662,8.836625,38.852220,0.397070,5.379319,0.762446,3.611451,4.105905,4.331566,4.475200,4.577543,4.654960,0.735831,0.740660,1.044231,1.227776,1.436088,1.731362,1.947011,2.218937,2.376220,2.493390,2.627327,2.696669
5801.7118,146.9689,1.890341,0.495751,8.438227,2.548232,0.544662,8.726344,34.210993,0.411426,5.329236,0.714200,3.664140,4.109527,4.283504,4.393979,4.474882,4.537746,0.690310,0.695946,0.997458,1.166130,1.378272,1.672297,1.898305,2.198539,2.371024,2.492150,2.626187,2.687481
5749.4409,158.5806,2.740706,0.629304,8.299804,2.73411,0.544662,8.863144,34.661843,0.413770,5.199045,0.681302,3.532228,4.002229,4.207080,4.337491,4.430912,4.501928,0.685561,0.690866,0.983336,1.153259,1.354738,1.642542,1.862587,2.154509,2.324648,2.445939,2.586235,2.655088
786.2373,19.1149,3.715967,0.62794,4.614892,1.780547,0.544662,8.818659,39.572915,0.393652,5.882253,0.754624,3.621347,4.237289,4.527877,4.708265,4.835838,4.932479,0.734387,0.739145,1.040764,1.222698,1.428564,1.721823,1.934748,2.206299,2.370510,2.496842,2.653975,2.740248
5155.924,124.0011,2.206195,0.465997,7.917517,2.495531,0.544662,8.838244,33.737317,0.416602,5.605309,0.665985,3.554423,4.044704,4.252516,4.387143,4.486451,4.564012,0.676449,0.682063,0.973498,1.138830,1.340182,1.624903,1.845167,2.143014,2.320163,2.446068,2.593253,2.664332
2565.0007,242.5457,3.44226,0.637361,7.734449,3.178689,0.544662,8.817328,37.267643,0.402441,5.481494,0.730304,3.518273,4.018043,4.265587,4.426886,4.542588,4.630449,0.713962,0.718971,1.018530,1.195126,1.400662,1.692253,1.907716,2.181580,2.338768,2.455014,2.592565,2.667474
825.9878,71.9746,2.251757,0.409444,4.944442,2.358657,0.544662,8.841027,38.875342,0.397070,5.992686,0.777784,3.584224,4.068314,4.293332,4.442798,4.554390,4.642374,0.751824,0.756753,1.062467,1.249740,1.458835,1.748512,1.958251,2.220166,2.373260,2.488286,2.618611,2.686348
1261.4825,152.9726,2.74697,0.567365,6.232735,2.730623,0.544662,8.834307,38.763849,0.397266,5.630799,0.788464,3.721139,4.208456,4.429282,4.572612,4.676633,4.756541,0.746849,0.751753,1.060960,1.248212,1.462319,1.762462,1.982525,2.259561,2.417973,2.534811,2.665011,2.731534
1342.7712,241.5198,2.855074,0.520334,7.096021,3.061827,0.544662,8.758723,39.182712,0.393164,5.899688,0.814967,3.721852,4.207954,4.446735,4.606184,4.723264,4.813940,0.753942,0.758965,1.074578,1.261083,1.480879,1.783142,2.002381,2.272887,2.425273,2.537706,2.664492,2.733208
756.6454,36.903,2.169283,0.445363,4.634086,1.882861,0.544662,8.807993,39.365678,0.394141,5.943757,0.802583,3.739900,4.279636,4.507185,4.647397,4.749170,4.828534,0.760152,0.765059,1.075455,1.265147,1.479420,1.775043,1.989810,2.260867,2.421756,2.543420,2.682755,2.752964
2002.6568,172.9388,2.104251,0.517745,6.970333,2.763258,0.544662,8.829794,37.016758,0.403809,5.263342,0.752243,3.581389,4.001407,4.182873,4.301207,4.387903,4.455059,0.728103,0.733107,1.035329,1.218026,1.426710,1.719566,1.936530,2.211473,2.366889,2.479887,2.601616,2.660258
748.9869,85.4224,1.745046,0.473661,4.952884,2.32731,0.544662,8.818338,39.746579,0.393066,5.365741,0.827046,3.726322,4.154610,4.323305,4.429315,4.506935,4.567420,0.772322,0.777252,1.092473,1.285562,1.503453,1.801660,2.016337,2.280333,2.431390,2.542118,2.658234,2.712429
771.5385,63.3491,2.643306,0.623127,4.865848,2.269195,0.544662,8.829155,39.864246,0.392969,5.346120,0.798052,3.678346,4.164099,4.370428,4.498418,4.589598,4.658900,0.757141,0.761872,1.070367,1.260463,1.472777,1.769998,1.984514,2.251615,2.406780,2.522773,2.652141,2.716602
571.3982,88.108,3.315963,0.614559,4.549109,2.672269,0.544662,8.840213,41.963419,0.385352,5.741268,0.838042,3.728449,4.239186,4.487221,4.648253,4.764134,4.852455,0.777683,0.782310,1.098329,1.293122,1.510499,1.814160,2.028283,2.287187,2.436460,2.548619,2.677499,2.747857
908.7772,14.0333,1.360575,0.390413,4.621738,1.265128,0.544662,8.839250,36.827476,0.404785,5.367074,0.710609,3.427465,3.995099,4.223982,4.343659,4.420994,4.478264,0.723002,0.728061,1.020591,1.198814,1.394796,1.669953,1.871999,2.133373,2.294808,2.419978,2.574561,2.654511
942.9464,31.025,2.321629,0.453774,4.860095,1.824006,0.544662,8.865997,37.929170,0.401465,5.838594,0.737955,3.556371,4.106928,4.346781,4.495106,4.602553,4.686185,0.733501,0.738431,1.036311,1.219004,1.421470,1.706078,1.915083,2.184040,2.346733,2.470876,2.618723,2.694899
5569.4095,239.3703,3.109057,0.6263,8.99892,3.066738,0.544662,8.799653,36.722528,0.403906,5.475928,0.750545,3.632098,4.112844,4.340970,4.489166,4.595655,4.676668,0.717012,0.722070,1.026435,1.205293,1.416763,1.714925,1.937238,2.220763,2.380684,2.496630,2.629806,2.699647
4999.5394,244.9946,3.010117,0.658477,9.056166,3.043681,0.544662,8.792754,37.745480,0.399805,5.402698,0.788344,3.725689,4.190149,4.403100,4.539880,4.637498,4.711358,0.734351,0.739407,1.051462,1.234460,1.452332,1.756752,1.981708,2.264217,2.421073,2.534600,2.661012,2.725937
